@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.233,0.052,p
0.303,0.218,p
0.153,0.711,n
0.095,0.388,n
0.633,0.442,p
0.199,0.496,n
0.583,0.905,n
0.766,0.221,p
0.807,0.957,n
0.689,0.792,n
0.356,0.637,n
0.458,0.133,p
0.614,0.405,p
0.454,0.353,p
0.048,0.304,p
0.980,0.620,p
0.661,0.147,n
0.357,0.464,n
0.290,0.181,p
0.514,0.711,n
0.607,0.417,p
0.693,0.486,p
0.375,0.020,p
0.770,0.296,p
0.941,0.271,p
0.835,0.355,p
0.594,0.125,p
0.823,0.454,p
0.950,0.961,n
0.825,0.137,p
0.989,0.055,p
0.336,0.615,p
0.432,0.153,p
0.662,0.545,p
0.148,0.660,n
0.592,0.406,p
0.532,0.295,p
0.539,0.025,p
0.612,0.427,p
0.177,0.257,p
0.413,0.583,n
0.784,0.966,n
0.526,0.567,n
0.680,0.587,p
0.572,0.109,p
0.434,0.916,n
0.632,0.659,n
0.108,0.904,p
0.045,0.423,n
0.976,0.767,n
0.385,0.873,n
0.947,0.122,p
0.373,0.248,p
0.819,0.772,n
0.864,0.079,p
0.652,0.924,n
0.087,0.440,n
0.441,0.554,n
0.794,0.636,p
0.082,0.178,n
0.680,0.661,n
0.833,0.394,p
0.101,0.695,n
0.602,0.290,p
0.701,0.151,p
0.893,0.878,n
0.917,0.509,p
0.510,0.174,p
0.447,0.065,p
0.594,0.370,p
0.512,0.015,p
0.097,0.959,n
0.924,0.760,p
0.372,0.918,n
0.151,0.767,n
0.373,0.302,p
0.006,0.169,n
0.560,0.065,n
0.273,0.113,p
0.358,0.185,p
0.337,0.367,n
0.986,0.432,p
0.439,0.766,p
0.942,0.583,p
0.785,0.707,n
0.831,0.492,p
0.079,0.954,n
0.434,0.585,p
0.799,0.716,n
0.179,0.105,p
0.058,0.568,n
0.895,0.246,p
0.526,0.686,n
0.601,0.285,p
0.242,0.942,n
0.858,0.540,p
0.674,0.827,n
0.159,0.360,n
0.140,0.679,n
0.633,0.295,p
0.125,0.168,n
0.610,0.011,p
0.419,0.643,n
0.348,0.427,n
0.876,0.613,p
0.789,0.758,n
0.837,0.388,p
0.100,0.422,n
0.648,0.217,p
0.085,0.508,n
0.694,0.407,p
0.871,0.144,p
0.674,0.462,p
0.654,0.326,p
0.579,0.806,n
0.544,0.994,n
0.792,0.703,p
0.454,0.877,n
0.529,0.123,p
0.579,0.133,n
0.985,0.075,p
0.323,0.039,p
0.618,0.849,n
0.715,0.047,p
0.463,0.474,n
0.345,0.345,n
0.575,0.044,p
0.344,0.912,n
0.384,0.166,p
0.355,0.404,n
0.782,0.025,p
0.754,0.628,p
0.732,0.372,p
0.644,0.826,n
0.053,0.765,n
0.202,0.169,p
0.046,0.042,p
0.992,0.067,p
0.378,0.036,p
0.222,0.050,p
0.387,0.960,n
0.222,0.568,n
0.903,0.762,p
0.052,0.823,n
0.250,0.981,n
0.903,0.268,p
0.741,0.465,p
0.899,0.527,p
0.954,0.351,p
0.912,0.838,n
0.899,0.642,n
0.344,0.308,p
0.095,0.392,p
0.492,0.723,p
0.588,0.165,p
0.242,0.660,n
0.471,0.941,n
0.378,0.872,n
0.626,0.261,p
0.335,0.007,p
0.012,0.050,p
0.568,0.687,n
0.511,0.685,n
0.815,0.279,p
0.000,0.294,n
0.339,0.214,p
0.235,0.543,n
0.482,0.581,n
0.786,0.623,p
0.128,0.757,n
0.877,0.231,p
0.678,0.217,p
0.319,0.968,n
0.577,0.516,p
0.501,0.149,p
0.168,0.942,n
0.785,0.077,p
0.948,0.249,p
0.100,0.517,n
0.193,0.979,p
0.242,0.479,n
0.120,0.454,n
0.247,0.088,p
0.178,0.667,n
0.973,0.447,p
0.368,0.070,p
0.066,0.623,n
0.191,0.567,n
0.367,0.129,p
0.326,0.303,p
0.808,0.473,p
0.714,0.268,p
0.286,0.387,n
0.883,0.360,p
0.741,0.143,p
0.715,0.049,p
0.749,0.264,p
0.878,0.175,p
0.172,0.782,p
0.357,0.861,n
0.613,0.764,n
0.989,0.042,p
0.984,0.748,p
1.000,0.898,n
0.431,0.125,p
0.939,0.679,n
0.877,0.274,p
0.734,0.842,n
0.356,0.422,n
0.133,0.634,n
0.807,0.703,p
0.753,0.410,p
0.528,0.026,p
0.844,0.829,n
0.835,0.160,p
0.743,0.284,p
0.933,0.072,p
0.497,0.007,p
0.734,0.627,n
0.561,0.591,n
0.026,0.534,n
0.583,0.561,n
0.392,0.999,p
0.675,0.119,p
0.924,0.890,n
0.219,0.312,p
0.525,0.273,p
0.619,0.977,n
0.178,0.659,n
0.944,0.428,n
0.144,0.414,n
0.106,0.389,n
0.991,0.622,p
0.099,0.999,n
0.390,0.089,p
0.720,0.862,n
0.056,0.937,n
0.171,0.551,n
0.490,0.259,p
0.910,0.853,n
0.390,0.213,p
0.879,0.177,p
0.122,0.726,n
0.828,0.015,p
0.525,0.788,n
0.912,0.454,n
0.903,0.188,p
0.829,0.504,p
0.674,0.634,n
0.550,0.583,n
0.619,0.424,p
0.749,0.931,n
0.078,0.940,n
0.633,0.902,n
0.971,0.663,p
0.565,0.202,p
0.837,0.773,n
0.158,0.231,n
0.106,0.202,n
0.047,0.888,n
0.881,0.990,n
0.994,0.199,p
0.610,0.889,n
0.141,0.111,p
0.557,0.180,n
0.921,0.160,p
0.312,0.706,n
0.966,0.322,p
0.681,0.684,p
0.996,0.494,p
0.043,0.568,p
0.490,0.506,n
0.304,0.142,p
0.882,0.432,p
0.818,0.628,p
0.735,0.250,p
0.752,0.562,p
0.421,0.843,n
0.341,0.283,p
0.102,0.833,n
0.435,0.217,p
0.023,0.513,n
0.405,0.500,n
0.481,0.592,n
0.255,0.380,p
0.270,0.025,p
0.574,0.752,n
0.858,0.875,n
0.613,0.906,n
0.217,0.626,n
0.325,0.174,p
0.712,0.340,p
0.945,0.889,n
0.164,0.527,n
0.793,0.155,p
0.300,0.642,n
0.051,0.492,n
0.751,0.260,p
0.344,0.373,n
0.852,0.102,p
0.249,0.336,n
0.751,0.478,n
0.219,0.998,n
0.375,0.871,n
0.726,0.598,p
0.854,0.727,p
0.177,0.027,p
0.803,0.743,n
0.265,0.019,p
0.512,0.223,p
0.462,0.594,n
0.388,0.638,n
0.090,0.479,n
0.761,0.019,p
0.762,0.398,p
0.458,0.945,n
0.630,0.492,p
0.406,0.181,p
0.579,0.471,p
0.538,0.228,p
0.268,0.060,n
0.348,0.720,n
0.298,0.840,p
0.587,0.428,p
0.473,0.058,p
0.942,0.948,n
0.044,0.207,n
0.283,0.255,p
0.933,0.447,p
0.558,0.134,p
0.302,0.230,p
0.856,0.461,p
0.358,0.338,p
0.490,0.700,n
0.680,0.957,n
0.604,0.880,n
0.991,0.770,p
0.965,0.327,p
0.778,0.803,n
0.119,0.273,n
0.574,0.987,n
0.432,0.014,n
0.528,0.879,n
0.541,0.724,n
0.988,0.716,p
0.184,0.273,n
0.514,0.987,p
0.713,0.918,n
0.829,0.022,p
0.196,0.661,n
0.340,0.157,p
0.613,0.335,p
0.751,0.698,n
0.975,0.773,p
0.781,0.801,n
0.202,0.487,n
0.305,0.939,n
0.649,0.127,p
0.071,0.536,n
0.947,0.969,n
0.156,0.673,n
0.843,0.461,p
0.619,0.271,p
0.095,0.676,n
0.089,0.005,p
0.398,0.834,n
0.016,0.592,p
0.217,0.130,p
0.906,0.878,n
0.962,0.140,p
0.344,0.583,n
0.497,0.590,p
0.876,0.908,n
0.566,0.244,p
0.789,0.143,n
0.410,0.857,n
0.480,0.648,n
0.287,0.409,n
0.493,0.658,n
0.547,0.395,p
0.903,0.391,p
0.765,0.595,p
0.642,0.148,p
0.145,0.387,n
0.593,0.706,n
0.559,0.928,n
0.922,0.162,p
0.223,0.497,n
0.351,0.983,n
0.421,0.663,n
0.036,0.615,n
0.613,0.053,p
0.238,0.851,n
0.415,0.526,n
0.233,0.692,n
0.400,0.472,n
0.851,0.517,p
0.567,0.916,n
0.298,0.683,n
0.795,0.479,p
0.465,0.966,n
0.030,0.396,p
0.971,0.088,p
0.255,0.039,p
0.592,0.582,p
0.314,0.246,p
0.032,0.842,n
0.261,0.854,n
0.623,0.207,p
0.528,0.697,n
0.871,0.655,p
0.073,0.908,p
0.044,0.140,n
0.708,0.345,p
0.627,0.266,n
0.439,0.138,p
0.829,0.698,n
0.482,0.532,n
0.900,0.006,p
0.588,0.883,p
0.016,0.625,n
0.555,0.497,p
0.289,0.208,p
0.880,0.963,n
0.120,0.819,n
0.434,0.022,p
0.492,0.359,n
0.547,0.580,n
0.306,0.312,n
0.813,0.002,p
0.591,0.223,p
0.753,0.590,p
0.795,0.669,n
0.753,0.633,p
0.958,0.293,p
0.156,0.607,n
0.548,0.494,p
0.265,0.129,p
0.179,0.826,n
0.731,0.064,p
0.395,0.949,n
0.745,0.310,p
0.504,0.072,n
0.375,0.896,n
0.900,0.614,n
0.487,0.814,n
0.775,0.878,n
0.969,0.559,p
0.766,0.296,p
0.977,0.940,n
0.759,0.949,n
0.687,0.279,p
0.258,0.739,p
0.556,0.353,p
0.042,0.362,p
0.666,0.429,n
0.310,0.603,n
0.239,0.368,n
0.454,0.861,n
0.546,0.309,n
0.007,0.684,n
0.136,0.952,n
0.675,0.987,n
0.051,0.286,n
0.236,0.485,n
0.345,0.989,n
0.190,0.556,n
0.998,0.080,p
0.335,0.148,p
0.617,0.185,p
0.557,0.471,p
0.850,0.938,n
0.867,0.441,p
0.884,0.827,n
0.408,0.125,n
0.046,0.111,n
0.271,0.818,n
0.295,0.458,n
0.636,0.052,p
0.947,0.713,p
0.494,0.117,n
0.585,0.189,p
0.279,0.688,p
0.701,0.395,p
0.661,0.708,n
0.366,0.924,n
0.577,0.077,p
0.988,0.853,p
0.249,0.997,p
0.198,0.227,n
0.116,0.391,n
0.356,0.204,p
0.930,0.256,p
0.584,0.423,p
0.506,0.548,n
0.437,0.923,n
0.823,0.464,p
0.674,0.327,p
0.988,0.629,n
0.479,0.431,p
0.948,0.335,p
0.969,0.978,n
0.585,0.195,p
0.450,0.057,p
0.436,0.301,p
0.788,0.302,p
0.137,0.022,p
0.435,0.228,p
0.115,0.633,n
0.321,0.538,n
0.900,0.359,p
0.495,0.365,p
0.604,0.088,p
0.800,0.772,n
0.123,0.944,n
0.029,0.908,n
0.718,0.648,p
0.790,0.338,p
0.662,0.906,p
0.866,0.141,p
0.594,0.299,p
0.096,0.685,n
0.370,0.709,n
0.142,0.439,n
0.419,0.285,p
0.549,0.401,p
0.205,0.412,n
0.917,0.349,p
0.256,0.594,n
0.151,0.222,n
0.434,0.622,n
0.186,0.513,p
0.193,0.437,n
0.642,0.959,n
0.520,0.841,n
0.459,0.290,p
0.778,0.339,p
0.745,0.341,p
0.501,0.808,n
0.171,0.783,n
0.293,0.584,n
0.429,0.968,n
0.858,0.362,p
0.894,0.107,p
0.552,0.552,n
0.206,0.533,n
0.335,0.593,n
0.405,0.086,p
0.115,0.178,n
0.526,0.964,n
0.602,0.017,p
0.113,0.688,n
0.545,0.279,p
0.511,0.833,p
0.172,0.165,p
0.874,0.735,n
0.967,0.652,p
0.537,0.826,n
0.083,0.790,p
0.030,0.263,n
0.079,0.144,n
0.331,0.281,p
0.308,0.224,p
0.710,0.895,n
0.734,0.717,n
0.903,0.313,p
0.243,0.018,p
0.241,0.881,n
0.717,0.583,p
0.461,0.877,n
0.568,0.930,n
0.032,0.633,n
0.730,0.135,p
0.678,0.901,n
0.115,0.883,n
0.683,0.099,p
0.204,0.862,p
0.905,0.516,p
0.113,0.712,p
0.365,0.905,n
0.063,0.995,n
0.712,0.009,p
0.887,0.123,p
0.938,0.344,p
0.368,0.220,p
0.108,0.686,n
0.818,0.947,n
0.254,0.197,p
0.647,0.677,n
0.423,0.594,n
0.704,0.945,n
0.110,0.148,n
0.973,0.493,p
0.073,0.665,n
0.991,0.987,p
0.733,0.109,p
0.179,0.955,n
0.070,0.968,n
0.865,0.013,p
0.909,0.550,p
0.404,0.259,p
0.445,0.655,n
0.735,0.937,n
0.297,0.533,n
0.996,0.445,p
0.887,0.870,n
0.988,0.333,p
0.861,0.306,p
0.259,0.436,n
0.887,0.124,p
0.528,0.994,n
0.167,0.175,n
0.688,0.234,p
0.991,0.365,p
0.031,0.140,p
0.225,0.947,n
0.505,0.288,p
0.286,0.120,p
0.389,0.441,n
0.437,0.424,n
0.786,0.868,n
0.502,0.290,p
0.170,0.856,n
0.898,0.021,p
0.108,0.714,n
0.047,0.526,n
0.065,0.840,n
0.392,0.125,p
0.807,0.883,n
0.565,0.775,n
0.231,0.912,n
0.001,0.967,n
0.209,0.930,n
0.196,0.368,n
0.598,0.098,p
0.199,0.385,n
0.565,0.371,p
0.597,0.188,p
0.471,0.307,p
0.985,0.407,p
0.474,0.938,n
0.521,0.284,p
0.095,0.622,n
0.282,0.130,p
0.803,0.805,n
0.582,0.581,n
0.022,0.854,n
0.177,0.729,n
0.373,0.382,n
0.700,0.615,n
0.788,0.676,p
0.377,0.113,n
0.822,0.473,p
0.363,0.822,n
0.504,0.249,p
0.024,0.486,n
0.006,0.439,n
0.226,0.130,p
0.892,0.362,p
0.953,0.674,p
0.381,0.223,p
0.986,0.366,p
0.300,0.931,n
0.631,0.470,p
0.918,0.084,p
0.824,0.344,p
0.252,0.163,p
0.965,0.194,p
0.246,0.975,n
0.968,0.221,p
0.335,0.352,n
0.191,0.945,n
0.377,0.167,p
0.733,0.771,n
0.473,0.358,p
0.186,0.234,n
0.884,0.698,p
0.195,0.753,n
0.931,0.866,n
0.841,0.279,p
0.189,0.812,n
0.987,0.314,n
0.024,0.972,n
0.504,0.872,n
0.805,0.502,p
0.426,0.014,p
0.970,0.147,n
0.438,0.519,n
0.471,0.773,n
0.934,0.342,p
0.877,0.962,n
0.982,0.139,p
0.547,0.352,p
0.728,0.715,n
0.471,0.411,p
0.379,0.514,n
0.439,0.967,n
0.764,0.624,p
0.850,0.444,p
0.094,0.017,p
0.712,0.924,n
0.639,0.548,p
0.617,0.543,p
0.957,0.258,p
0.701,0.740,n
0.739,0.620,p
0.183,0.537,n
0.242,0.020,n
0.347,0.554,n
0.713,0.243,p
0.132,0.231,p
0.880,0.114,n
0.406,0.535,n
0.571,0.943,n
0.888,0.822,n
0.560,0.955,n
0.680,0.714,n
0.670,0.844,n
0.656,0.495,n
0.677,0.154,p
0.617,0.322,n
0.984,0.690,p
0.931,0.953,p
0.984,0.668,n
0.686,0.556,p
0.842,0.136,p
0.674,0.583,p
0.183,0.862,n
0.136,0.086,p
0.314,0.207,p
0.667,0.257,p
0.759,0.561,p
0.961,0.653,p
0.927,0.515,p
0.380,0.723,n
0.831,0.772,n
0.878,0.333,p
0.337,0.891,n
0.177,0.300,n
0.743,0.993,n
0.725,0.913,n
0.535,0.116,p
0.935,0.182,p
0.106,0.820,n
0.725,0.918,n
0.322,0.781,n
0.362,0.914,p
0.255,0.765,n
0.603,0.559,p
0.368,0.766,n
0.656,0.125,p
0.073,0.289,n
0.545,0.484,p
0.677,0.355,p
0.035,0.947,n
0.730,0.028,p
0.186,0.006,p
0.998,0.191,n
0.285,0.390,n
0.352,0.321,p
0.912,0.970,n
0.743,0.973,n
0.852,0.248,p
0.206,0.667,n
0.941,0.209,p
0.804,0.195,p
0.735,0.200,p
0.612,0.836,n
0.403,0.471,n
0.508,0.414,n
0.707,0.502,p
0.265,0.381,n
0.582,0.329,p
0.585,0.273,p
0.562,0.097,p
0.041,0.454,n
0.538,0.392,p
0.782,0.010,p
0.661,0.177,p
0.162,0.628,n
0.105,0.669,n
0.412,0.948,n
0.635,0.231,p
0.714,0.048,n
0.956,0.942,n
0.562,0.733,n
0.939,0.296,p
0.244,0.831,n
0.205,0.896,p
0.219,0.458,n
0.123,0.912,n
0.035,0.497,n
0.129,0.832,n
0.860,0.797,n
0.442,0.946,n
0.508,0.422,p
0.969,0.607,p
0.769,0.121,p
0.702,0.716,n
0.215,0.108,p
0.477,0.028,p
0.719,0.297,p
0.017,0.476,n
0.687,0.477,p
0.751,0.612,p
0.990,0.938,n
0.772,0.382,p
0.999,0.738,n
0.574,0.496,p
0.320,0.062,p
0.600,0.250,p
0.740,0.487,p
0.898,0.392,p
0.929,0.234,p
0.652,0.058,p
0.295,0.924,n
0.236,0.487,n
0.450,0.350,p
0.210,0.298,n
0.212,0.648,n
0.896,0.791,n
0.260,0.726,p
0.379,0.422,n
0.898,0.627,p
0.498,0.317,p
0.051,0.075,n
0.587,0.745,n
0.108,0.761,n
0.761,0.571,p
0.689,0.922,n
0.063,0.204,n
0.186,0.541,n
0.066,0.437,p
0.400,0.456,n
0.789,0.462,n
0.037,0.080,n
0.691,0.967,n
0.484,0.478,n
0.138,0.210,n
0.540,0.583,n
0.638,0.532,n
0.297,0.060,p
0.797,0.497,p
0.168,0.739,n
0.269,0.120,p
0.745,0.367,p
0.241,0.832,n
0.532,0.955,n
0.282,0.991,n
0.955,0.163,p
0.671,0.887,n
0.434,0.755,n
0.211,0.431,n
0.032,0.760,n
0.004,0.313,n
0.631,0.062,p
0.138,0.322,n
0.959,0.154,p
0.185,0.556,p
0.215,0.801,n
0.799,0.510,p
0.513,0.630,n
0.680,0.970,n
0.154,0.398,n
0.054,0.255,n
0.544,0.441,p
0.084,0.079,p
0.845,0.040,p
0.617,0.112,p
0.568,0.889,n
0.507,0.297,p
0.488,0.485,n
0.905,0.259,p
0.220,0.529,n
0.043,0.064,p
0.138,0.354,n
0.273,0.672,n
0.904,0.612,p
0.120,0.739,n
0.834,0.440,p
0.428,0.084,n
0.074,0.160,n
0.932,0.607,n
0.455,0.163,p
0.282,0.145,p
0.580,0.624,n
0.240,0.210,p
0.687,0.835,n
0.455,0.472,n
0.590,0.122,p
0.713,0.097,p
0.162,0.607,n
0.598,0.042,p
0.420,0.302,p
0.278,0.852,n
0.218,0.458,n
0.144,0.752,n
0.839,0.149,p
0.203,0.207,n
0.073,0.984,n
0.585,0.268,n
0.379,0.863,n
0.464,0.131,p
0.559,0.523,p
0.763,0.591,n
0.799,0.690,n
0.997,0.341,p
0.528,0.532,n
0.570,0.263,p
0.970,0.650,p
0.964,0.441,p
0.385,0.102,p
0.690,0.853,n
0.276,0.908,n
0.059,0.204,n
0.842,0.153,p
0.617,0.627,n
0.090,0.310,n
0.086,0.232,n
0.081,0.935,n
0.259,0.991,n
0.430,0.762,n
0.254,0.310,n
0.823,0.047,p
0.545,0.544,n
0.873,0.229,p
0.781,0.261,p
0.905,0.759,p
0.686,0.423,p
0.104,0.642,p
0.788,0.891,n
0.523,0.915,n
0.034,0.140,n
0.770,0.014,p
0.227,0.008,p
0.772,0.649,p
0.433,0.429,n
0.268,0.179,p
0.949,0.418,p
0.268,0.161,p
0.786,0.997,n
0.316,0.754,n
0.782,0.542,p
0.716,0.145,p
0.664,0.937,n
0.061,0.608,n
0.513,0.686,n
0.755,0.448,p
0.457,0.330,p
0.428,0.369,p
0.442,0.660,n
0.124,0.510,n
0.725,0.085,p
0.544,0.603,n
0.709,0.200,p
0.113,0.535,n
0.348,0.446,n
0.968,0.098,p
0.584,0.671,n
0.543,0.212,p
0.009,0.060,n
0.818,0.774,n
0.187,0.342,n
0.431,0.402,p
0.750,0.088,p
0.736,0.889,p
0.693,0.332,p
0.928,0.782,p
0.003,0.029,p
0.959,0.139,p
0.503,0.722,n
0.575,0.450,p
0.277,0.657,n
0.423,0.125,p
0.028,0.293,n
0.983,0.409,p
0.467,0.297,p
0.106,0.209,n
0.978,0.369,n
0.632,0.341,p
0.879,0.248,p
0.287,0.241,p
0.428,0.306,p
0.963,0.428,p
0.688,0.615,p
0.840,0.327,p
0.845,0.341,p
0.515,0.727,n
0.016,0.495,p
0.286,0.093,p
0.922,0.755,p
0.586,0.172,p
0.240,0.706,n
0.907,0.747,p
0.526,0.388,p
0.110,0.201,n
0.284,0.652,n
0.488,0.863,n
0.515,0.055,n
0.582,0.308,p
0.784,0.442,n
0.437,0.370,p
0.659,0.887,n
0.611,0.759,n
0.659,0.532,p
0.625,0.273,p
0.462,0.592,n
0.148,0.682,n
0.703,0.161,n
0.969,0.751,p
0.652,0.764,n
0.192,0.958,p
0.637,0.286,p
0.435,0.117,p
0.336,0.402,n
0.997,0.706,p
0.615,0.389,p
0.513,0.406,p
0.216,0.899,n
0.341,0.849,n
0.241,0.788,n
0.554,0.322,p
0.361,0.352,p
0.165,0.096,p
0.137,0.999,n
0.471,0.362,p
0.789,0.328,p
0.984,0.676,p
0.805,0.566,p
0.878,0.602,p
0.058,0.383,n
0.885,0.168,p
0.652,0.992,n
0.662,0.115,p
0.548,0.327,p
0.202,0.919,n
0.080,0.957,n
0.495,0.207,p
0.598,0.221,p
0.441,0.297,p
0.222,0.738,n
0.431,0.246,p
0.159,0.032,p
0.697,0.803,n
0.917,0.617,p
0.716,0.713,p
0.956,0.553,p
0.348,0.811,n
0.845,0.997,n
0.130,0.855,n
0.935,0.652,p
0.577,0.689,n
0.072,0.287,n
0.732,0.124,p
0.562,0.595,n
0.693,0.221,p
0.130,0.281,n
0.489,0.379,p
0.438,0.552,n
0.491,0.025,p
0.712,0.166,p
0.121,0.412,n
0.251,0.279,n
0.209,0.280,n
0.045,0.948,p
0.820,0.998,n
0.140,0.914,n
0.012,0.631,n
0.772,0.655,p
0.794,0.025,p
0.952,0.031,p
0.476,0.621,n
0.761,0.825,n
0.454,0.415,n
0.010,0.194,n
0.161,0.058,p
0.213,0.728,n
0.537,0.463,p
0.702,0.605,p
0.961,0.783,p
0.799,0.136,p
0.196,0.727,n
0.926,0.944,n
0.564,0.720,n
0.794,0.996,n
0.435,0.978,n
0.440,0.485,p
0.368,0.963,n
0.051,0.325,n
0.672,0.064,p
0.860,0.286,p
0.112,0.626,n
0.117,0.787,p
0.485,0.580,n
0.201,0.716,n
0.625,0.600,n
0.549,0.455,p
0.285,0.469,n
0.584,0.314,n
0.712,0.596,p
0.940,0.243,p
0.984,0.840,n
0.431,0.358,p
0.006,0.540,n
0.956,0.063,p
0.253,0.163,p
0.637,0.725,n
0.601,0.365,p
0.743,0.308,p
0.918,0.271,p
0.409,0.993,n
0.614,0.897,n
0.161,0.935,n
0.489,0.506,n
0.366,0.302,p
0.581,0.373,n
0.544,0.920,n
0.721,0.202,p
0.203,0.120,p
0.508,0.787,n
0.801,0.157,n
0.037,0.011,p
0.196,0.872,p
0.186,0.865,n
0.082,0.165,n
0.377,0.091,p
0.579,0.674,n
0.641,0.083,p
0.267,0.832,n
0.364,0.819,n
0.111,0.535,n
0.616,0.547,p
0.587,0.066,p
0.470,0.019,n
0.875,0.001,p
0.072,0.850,n
0.690,0.353,p
0.022,0.343,n
0.201,0.397,n
0.311,0.969,n
0.021,0.951,n
0.467,0.262,n
0.636,0.703,n
0.604,0.584,n
0.119,0.588,n
0.608,0.181,p
0.102,0.238,n
0.444,0.738,n
0.478,0.443,p
0.159,0.645,n
0.767,0.909,n
0.888,0.265,p
0.641,0.235,p
0.611,0.048,p
0.282,0.543,n
0.871,0.059,p
0.761,0.028,p
0.719,0.228,p
0.885,0.152,p
0.510,0.245,p
0.109,0.574,n
0.185,0.611,p
0.930,0.508,p
0.520,0.840,n
0.573,0.732,n
0.193,0.484,p
0.051,0.497,n
0.123,0.582,n
0.950,0.061,p
0.997,0.014,n
0.363,0.918,n
0.869,0.525,p
0.954,0.519,p
0.272,0.211,p
0.841,0.985,n
0.149,0.021,p
0.555,0.857,n
0.381,0.847,n
0.628,0.901,n
0.278,0.492,n
0.483,0.091,p
0.894,0.364,p
0.526,0.143,n
0.518,0.232,p
0.306,0.280,p
0.187,1.000,n
0.167,0.787,n
0.354,0.217,p
0.550,0.431,p
0.504,0.847,n
0.788,0.333,p
0.412,0.420,n
0.198,0.068,n
0.368,0.557,n
0.874,0.833,n
0.295,0.973,n
0.657,0.849,n
0.322,0.484,n
0.985,0.534,p
0.407,0.639,n
0.688,0.847,n
0.011,0.643,n
0.329,0.049,p
0.739,0.434,n
0.880,0.333,n
0.497,0.674,n
0.551,0.057,p
0.627,0.100,p
0.127,0.013,p
0.947,0.921,n
0.521,0.915,n
0.147,0.938,n
0.610,0.953,n
0.763,0.524,p
0.130,0.892,n
0.690,0.363,p
0.395,0.637,n
0.136,0.971,n
0.131,0.862,n
0.621,0.613,n
0.001,0.730,n
0.377,0.537,p
0.701,0.400,p
0.340,0.723,p
0.775,0.471,p
0.898,0.346,p
0.783,0.974,p
0.756,0.484,p
0.838,0.979,p
0.530,0.264,p
0.730,0.763,p
0.790,0.930,p
0.042,0.112,n
0.827,0.536,p
0.714,0.243,p
0.384,0.716,n
0.977,0.384,p
0.948,0.683,p
0.647,0.783,p
0.309,0.133,p
0.419,0.386,p
0.856,0.891,n
0.602,0.254,p
0.281,0.122,p
0.043,0.279,p
0.956,0.385,p
0.835,0.628,n
0.227,0.305,n
0.250,0.710,n
0.700,0.412,p
0.522,0.775,n
0.435,0.291,p
0.396,0.052,p
0.949,0.137,p
0.130,0.132,n
0.704,0.313,n
0.948,0.154,p
0.969,0.374,n
0.935,0.980,n
0.439,0.666,n
0.306,0.046,p
0.833,0.230,p
0.917,0.743,p
0.936,0.424,p
0.302,0.463,n
0.072,0.129,n
0.588,0.926,p
0.549,0.694,n
0.151,0.869,n
0.997,0.276,p
0.960,0.745,p
0.319,0.325,n
0.502,0.760,n
0.519,0.431,p
0.104,0.168,n
0.842,0.532,p
0.942,0.037,p
0.983,0.473,p
0.191,0.219,n
0.145,0.537,n
0.598,0.720,p
0.751,0.062,p
0.560,0.301,p
0.902,0.750,n
0.200,0.153,p
0.530,0.899,n
0.294,0.622,n
0.387,0.762,n
0.116,0.178,n
0.274,0.572,n
0.930,0.873,p
0.823,0.441,p
0.518,0.628,n
0.953,0.122,p
0.747,0.705,n
0.994,0.418,p
0.370,0.487,n
0.416,0.991,n
0.908,0.592,n
0.868,0.548,p
0.947,0.308,p
0.047,0.625,p
0.306,0.783,p
0.857,0.380,p
0.072,0.273,n
0.292,0.073,p
0.430,0.398,p
0.770,0.255,p
0.736,0.921,n
0.341,0.843,n
0.592,0.541,p
0.516,0.485,p
0.597,0.824,n
0.631,0.840,n
0.694,0.234,p
0.611,0.512,p
0.358,0.182,p
0.871,0.906,n
0.302,0.269,n
0.514,0.723,n
0.744,0.244,n
0.942,0.461,n
0.981,1.000,n
0.838,0.443,p
0.138,0.022,n
0.125,0.620,n
0.797,0.248,p
0.528,0.716,n
0.678,0.729,n
0.888,0.003,p
0.867,0.963,n
0.369,0.104,p
0.921,0.024,n
0.563,0.243,p
0.062,0.249,p
0.527,0.663,n
0.732,0.234,p
0.378,0.932,n
0.471,0.111,p
0.319,0.311,p
0.480,0.609,n
0.825,0.237,p
0.735,0.144,n
0.567,0.475,p
0.643,0.212,p
0.961,0.488,p
0.887,0.220,p
0.051,0.946,n
0.312,0.195,p
0.498,0.954,p
0.026,0.097,n
0.449,0.548,p
0.253,0.030,p
0.567,0.884,n
0.385,0.869,n
0.701,0.225,p
0.997,0.121,p
0.130,0.332,n
0.052,0.369,n
0.726,0.587,p
0.369,0.437,n
0.397,0.255,p
0.433,0.159,p
0.319,0.867,n
0.709,0.540,p
0.963,0.514,p
0.156,0.782,n
0.195,0.353,n
0.050,0.231,n
0.158,0.198,n
0.635,0.182,p
0.488,0.559,n
0.550,0.137,p
0.272,0.823,n
0.189,0.120,p
0.329,0.082,p
0.634,0.486,p
0.209,0.975,n
0.002,0.120,n
0.329,0.112,p
0.291,0.158,p
0.119,0.551,n
0.188,0.020,p
0.831,0.987,n
0.318,0.188,p
0.787,0.034,p
0.217,0.464,n
0.475,0.320,p
0.780,0.757,n
0.644,0.183,p
0.623,0.753,n
0.044,0.924,n
0.732,0.327,p
0.193,0.147,p
0.197,0.125,p
0.308,0.514,n
