@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.54343,0.03824,p
0.10929,0.51284,n
0.89354,0.32024,p
0.78680,0.65838,n
0.22730,0.52315,n
0.34761,0.52452,p
0.33483,0.06379,p
0.01354,0.54647,p
0.60496,0.70987,p
0.75873,0.76671,n
0.01657,0.08744,p
0.24021,0.76829,p
0.11564,0.59757,p
0.15305,0.39042,n
0.98272,0.43139,p
0.62812,0.25995,p
0.66356,0.44490,p
0.33381,0.40043,p
0.21483,0.52817,n
0.15310,0.19453,p
0.36427,0.31521,p
0.37353,0.65167,p
0.40115,0.13094,p
0.08477,0.48912,n
0.09785,0.31572,p
0.26446,0.53703,n
0.03918,0.22080,p
0.23749,0.55354,n
0.32334,0.07357,p
0.20213,0.77267,p
0.09954,0.80312,p
0.10091,0.49332,n
0.26703,0.48723,n
0.99272,0.99764,p
0.12144,0.44104,n
0.66996,0.99987,p
0.17418,0.58590,p
0.18585,0.60106,n
0.23236,0.22889,p
0.41214,0.03801,p
0.55611,0.82238,p
0.55540,0.25849,p
0.25189,0.36333,n
0.67474,0.42437,p
0.67947,0.62680,p
0.87555,0.34140,p
0.45508,0.48699,p
0.33790,0.52118,n
0.32560,0.30338,p
0.78721,0.20360,p
0.83323,0.20711,p
0.76693,0.39286,p
0.07148,0.51194,n
0.31457,0.65136,p
0.81023,0.90400,p
0.08122,0.02768,n
0.36570,0.57609,p
0.17337,0.60252,n
0.15196,0.37170,p
0.39216,0.25121,p
0.14767,0.36958,n
0.22234,0.52425,n
0.23043,0.52579,n
0.54857,0.05964,p
0.17610,0.49876,n
0.15174,0.59885,n
0.94347,0.19721,n
0.33099,0.09463,p
0.25562,0.62958,n
0.19356,0.82202,p
0.42273,0.19867,p
0.70996,0.92194,p
0.29114,0.48608,n
0.32389,0.47499,n
0.10154,0.55090,n
0.23123,0.52354,n
0.07840,0.46108,n
0.13816,0.57387,n
0.23673,0.51848,n
0.19530,0.50231,n
0.26968,0.92439,p
0.30738,0.43568,n
0.21443,0.57727,n
0.35620,0.57469,p
0.29557,0.52120,n
0.70768,0.38236,p
0.17249,0.45543,p
0.28784,0.57849,n
0.17896,0.49011,n
0.11107,0.39381,n
0.26091,0.46434,n
0.19708,0.39238,p
0.22094,0.62592,n
0.14659,0.63937,n
0.20280,0.46497,n
0.25428,0.39015,n
0.08675,0.57640,n
0.14010,0.44133,n
0.13863,0.44024,n
0.22931,0.48379,n
0.61104,0.70291,p
0.11926,0.81977,p
0.22890,0.60600,n
0.89883,0.34799,p
0.30333,0.40574,n
0.16005,0.45521,p
0.22402,0.64781,n
0.20138,0.08939,p
0.02815,0.19790,p
0.95005,0.74662,p
0.24530,0.60311,n
0.32675,0.42664,n
0.09713,0.41783,n
0.45422,0.64114,p
0.17880,0.41851,n
0.28472,0.50778,n
0.19782,0.58224,n
0.49191,0.03986,p
0.29259,0.43982,n
0.22957,0.45664,n
0.17876,0.63817,n
0.13537,0.39160,p
0.24010,0.39962,n
0.35149,0.93693,p
0.21942,0.31565,p
0.05479,0.74043,p
0.54858,0.00000,p
0.62204,0.80958,p
0.35964,0.24905,p
0.92298,0.41925,p
0.19530,0.49288,n
0.09702,0.52828,n
0.75150,0.16119,p
0.31020,0.51642,p
0.17419,0.55140,n
0.14330,0.50937,n
0.25177,0.38790,n
0.14625,0.41411,n
0.35385,0.44675,n
0.14289,0.51291,n
0.14330,0.51093,n
0.86409,0.33066,p
0.29127,0.39546,n
0.74559,0.67854,p
0.19415,0.61574,n
0.44718,0.80631,p
0.20090,0.49559,n
0.24817,0.61003,n
0.14690,0.49759,n
0.17016,0.55323,n
0.17558,0.53489,n
0.26530,0.40067,p
0.12027,0.47100,n
0.46161,0.50702,p
0.78160,0.22250,p
0.23437,0.21851,p
0.12929,0.37246,n
0.86634,0.57520,p
0.74331,0.32862,p
0.08708,0.87182,p
0.31888,0.45932,p
0.19260,0.94712,n
0.14622,0.95152,p
0.16984,0.55662,n
0.14433,0.49333,n
0.19844,0.38715,n
0.14313,0.51178,n
0.83791,0.73554,p
0.82664,0.86505,p
0.99681,0.82166,p
0.27713,0.43797,n
0.54273,0.42074,p
0.97850,0.31823,p
0.44642,0.34379,p
0.11582,0.73159,p
0.58923,0.78897,p
0.93895,0.11893,p
0.68476,0.89098,p
0.21418,0.24282,n
0.17925,0.83127,n
0.67568,0.59051,n
0.87029,0.42363,p
0.07602,0.51968,n
0.16673,0.46742,n
0.17092,0.22192,p
0.78975,0.26002,p
0.59214,0.90414,n
0.14868,0.32316,p
0.11233,0.53263,n
0.53497,0.80401,p
0.87615,0.22259,p
0.24239,0.56551,n
0.11237,0.50655,p
0.20431,0.56196,n
0.21588,0.57989,n
0.23193,0.49095,n
0.19392,0.57620,n
0.27761,0.60042,n
0.30717,0.49376,n
0.63231,0.30253,p
0.87532,0.08889,p
0.14668,0.61187,n
0.14459,0.54443,n
0.45674,0.59054,p
0.67775,0.73879,p
0.13613,0.62272,n
0.17901,0.38547,n
0.15634,0.62483,p
0.25494,0.62133,n
0.87949,0.22086,p
0.32708,0.95638,p
0.27397,0.44554,n
0.45224,0.44442,p
0.20353,0.43753,n
0.73551,0.36614,p
0.21827,0.41314,n
0.12656,0.39714,n
0.24484,0.54414,n
0.16375,0.62431,n
0.02760,0.95866,p
0.43846,0.33263,p
0.33213,0.75898,p
0.74595,0.98913,p
0.13741,0.43579,n
0.36641,0.07503,p
0.18033,0.47927,n
0.19434,0.40887,n
0.29019,0.60913,n
0.91244,0.26945,n
0.14361,0.55673,n
0.10616,0.45173,n
0.30647,0.40049,n
0.07148,0.57164,n
0.11628,0.43720,n
0.23248,0.57171,n
0.61993,0.79332,p
0.30239,0.48808,n
0.15432,0.51684,n
0.68884,0.52250,p
0.12692,0.39127,n
0.76561,0.27494,p
0.90063,0.99318,p
0.33838,0.71718,p
0.18013,0.53818,n
0.12842,0.60598,p
0.30665,0.48038,n
0.23576,0.46215,n
0.29116,0.38505,n
0.68044,0.84515,p
0.87505,0.06893,p
0.48771,0.95014,p
0.89406,0.64819,n
0.47114,0.30296,p
0.12665,0.40926,n
0.95230,0.42675,p
0.84005,0.40972,p
0.81004,0.76772,n
0.52161,0.41418,p
0.61923,0.61737,p
0.08662,0.46750,p
0.74011,0.69838,p
0.33653,0.98533,p
0.33440,0.85192,p
0.98783,0.12089,p
0.44619,0.92436,p
0.86206,0.99996,p
0.86106,0.24525,p
0.21173,0.44481,n
0.76430,0.45662,p
0.05298,0.96988,p
0.18193,0.55049,n
0.87794,0.23417,p
0.09776,0.54017,n
0.47581,0.02886,n
0.88765,0.80278,p
0.40432,0.65708,p
0.96834,0.86313,p
0.21091,0.41471,n
0.21411,0.39608,n
0.07437,0.86542,p
0.23859,0.35699,p
0.31796,0.82247,p
0.97328,0.66280,p
0.62913,0.82372,n
0.12121,0.61003,n
0.63654,0.69014,p
0.27548,0.46510,n
0.96534,0.43787,p
0.20231,0.24237,p
0.23099,0.43476,n
0.15574,0.38200,n
0.32319,0.53003,n
0.11447,0.49479,n
0.71170,0.51430,p
0.08442,0.45210,n
0.15210,0.53170,n
0.15320,0.61090,n
0.27848,0.57825,n
0.97911,0.35400,p
0.88374,0.69434,p
0.14680,0.42478,n
0.89982,0.84522,p
0.26710,0.69552,p
0.48519,0.51298,p
0.10494,0.49818,n
0.64048,0.00412,p
0.51003,0.81995,p
0.15318,0.47614,n
0.32331,0.32938,p
0.80824,0.63134,p
0.24766,0.60162,n
0.23514,0.44804,n
0.22713,0.37555,p
0.72481,0.48917,p
0.41969,0.00718,p
0.72599,0.23350,p
0.41621,0.13277,p
0.15830,0.52347,n
0.17173,0.55746,n
0.23263,0.52039,n
0.27078,0.45686,n
0.12199,0.75108,p
0.07325,0.82031,p
0.67888,0.66837,n
0.55335,0.35024,p
0.11155,0.61132,n
0.03327,0.43367,p
0.01187,0.05854,p
0.21005,0.43663,n
0.06366,0.45742,n
0.98550,0.49632,p
0.20726,0.43051,p
0.95430,0.57268,p
0.37239,0.43590,p
0.49861,0.06232,p
0.27124,0.51440,n
0.17849,0.79789,p
0.23890,0.53095,p
0.28721,0.33968,p
0.44130,0.86336,p
0.13870,0.40535,n
0.53188,0.31420,p
0.19724,0.39936,n
0.81288,0.52897,p
0.45376,0.87227,p
0.23199,0.41940,p
0.88309,0.27187,p
0.54065,0.69687,p
0.09112,0.87260,n
0.45697,0.12668,p
0.25409,0.36995,p
0.30089,0.26932,p
0.32451,0.96591,p
0.16761,0.51321,n
0.17423,0.41480,n
0.68387,0.58338,p
0.26098,0.57948,n
0.65439,0.25314,p
0.33614,0.00808,p
0.72755,0.20841,p
0.93934,0.70662,p
0.81133,0.00199,p
0.95321,0.69623,p
0.34952,0.09770,p
0.39668,0.78225,p
0.13775,0.46039,n
0.86829,0.95856,n
0.11948,0.44304,n
0.18176,0.38528,n
0.19792,0.61459,n
0.52635,0.44630,p
0.29385,0.42221,p
0.45945,0.52598,n
0.27324,0.44671,n
0.12501,0.74137,p
0.16465,0.44857,n
0.18411,0.18450,p
0.26143,0.87463,p
0.21020,0.47019,n
0.89533,0.55129,p
0.60321,0.85195,p
0.51719,0.55306,p
0.55556,0.86225,p
0.26814,0.91325,p
0.20864,0.60156,n
0.16962,0.49996,p
0.60828,0.65358,p
0.18377,0.18470,p
0.85201,0.39970,p
0.98479,0.11326,p
0.03218,0.43015,p
0.18181,0.55366,n
0.45825,0.56007,p
0.96880,0.10848,p
0.06863,0.44948,n
0.31479,0.53088,n
0.66032,0.20656,p
0.36983,0.85143,p
0.83157,0.32914,n
0.21998,0.73020,p
0.19534,0.51916,n
0.75339,0.47169,p
0.64109,0.18060,p
0.21181,0.36270,n
0.11507,0.51674,p
0.33177,0.54758,n
0.89405,0.76982,p
0.32995,0.43084,n
0.17423,0.64191,n
0.42039,0.72425,p
0.29723,0.36468,p
0.14313,0.18898,n
0.95225,0.07731,p
0.46868,0.68597,p
0.97318,0.98593,p
0.58574,0.79947,p
0.81951,0.95539,p
0.12968,0.61738,n
0.05867,0.51928,n
0.26319,0.36426,n
0.31087,0.56175,n
0.34152,0.45611,n
0.16701,0.28268,p
0.27002,0.61264,n
0.02946,0.73600,p
0.25670,0.59726,n
0.31587,0.69351,n
0.17153,0.39034,n
0.31591,0.22503,p
0.13894,0.62679,n
0.14589,0.74039,p
0.28758,0.57715,n
0.82197,0.78298,p
0.73881,0.03966,p
0.13458,0.40480,n
0.11792,0.58351,n
0.20399,0.48978,n
0.79238,0.81415,p
0.28564,0.82878,p
0.07550,0.56275,n
0.31283,0.71368,p
0.31508,0.87152,p
0.10868,0.60614,n
0.09165,0.42494,n
0.23931,0.35615,n
0.21133,0.64155,n
0.35300,0.55232,n
0.62544,0.08382,p
0.07051,0.49748,n
0.99947,0.14801,p
0.29167,0.54386,n
0.50169,0.05735,p
0.34085,0.49380,n
0.89865,0.62879,n
0.31548,0.55183,n
0.31854,0.66100,n
0.28739,0.06104,p
0.85559,0.44763,n
0.21367,0.58159,n
0.13312,0.51920,n
0.22067,0.61065,n
0.51535,0.10961,p
0.11803,0.45405,n
0.50837,0.32018,p
0.33656,0.48152,n
0.75378,0.90408,p
0.82979,0.06861,p
0.12797,0.47209,n
0.17539,0.80443,p
0.25970,0.48159,n
0.24883,0.77047,p
0.59289,0.29619,p
0.14972,0.42192,n
0.26207,0.38249,n
0.16618,0.60710,n
0.21761,0.55428,n
0.18997,0.45464,n
0.48266,0.41558,p
0.11543,0.03702,p
0.21849,0.85112,p
0.32936,0.64212,p
0.40420,0.92193,n
0.28901,0.56019,n
0.12559,0.49685,n
0.22125,0.43349,n
0.26123,0.40525,n
0.24934,0.45108,n
0.16509,0.40999,n
0.34470,0.12310,p
0.25384,0.51623,p
0.19846,0.56715,p
0.05522,0.52760,n
0.05462,0.80662,p
0.24554,0.41573,n
0.85783,0.39356,p
0.21857,0.57940,p
0.07746,0.64072,p
0.07577,0.43321,n
0.36435,0.68903,p
0.26372,0.42820,n
0.20953,0.60631,n
0.25834,0.59390,n
0.75357,0.02972,p
0.19761,0.49185,n
0.18954,0.39120,p
0.93465,0.90445,p
0.07384,0.44897,n
0.88822,0.79124,p
0.15515,0.50079,n
0.36840,0.49192,p
0.22243,0.42250,n
0.02030,0.30499,p
0.17571,0.48703,p
0.46665,0.04652,n
0.73180,0.04451,p
0.76673,0.61253,p
0.33622,0.28510,p
0.19366,0.48087,n
0.13806,0.51010,n
0.09432,0.52948,n
0.20739,0.36925,n
0.27363,0.61043,n
0.26226,0.35945,p
0.06287,0.23702,p
0.22658,0.60042,n
0.17294,0.49507,n
0.27192,0.39460,n
0.87674,0.60531,p
0.23245,0.87066,p
0.25031,0.58743,n
0.18184,0.59509,n
0.08934,0.59449,p
0.13447,0.41369,n
0.22854,0.55168,n
0.29444,0.45063,n
0.97925,0.62138,p
0.80679,0.81929,p
0.84983,0.40395,p
0.03027,0.16214,p
0.75959,0.43257,p
0.29062,0.40058,n
0.96601,0.54041,p
0.37385,0.59041,n
0.23026,0.36699,n
0.12357,0.81794,p
0.34176,0.46605,n
0.67903,0.27542,n
0.24869,0.43434,n
0.24883,0.47923,p
0.44446,0.18241,p
0.30264,0.60029,n
0.97332,0.33012,p
0.24489,0.62793,n
0.13966,0.06302,p
0.01917,0.67589,p
0.25920,0.37664,n
0.34405,0.51218,n
0.65122,0.54295,p
0.28035,0.46681,n
0.21864,0.63355,p
0.24343,0.57675,n
0.10993,0.53664,n
0.62469,0.82097,p
0.39323,0.41778,n
0.46495,0.79320,p
0.21409,0.51857,p
0.87948,0.86215,p
0.20311,0.37945,n
0.52199,0.86992,p
0.40338,0.63491,p
0.10735,0.45272,n
0.24131,0.59532,n
0.20862,0.44365,n
0.31268,0.53113,n
0.29846,0.56975,n
0.51107,0.16460,p
0.23396,0.16554,p
0.09262,0.16656,n
0.17369,0.45456,n
0.21265,0.55631,n
0.20248,0.64745,n
0.32648,0.48354,p
0.27420,0.42470,n
0.63579,0.08939,p
0.07423,0.48938,n
0.37395,0.76403,n
0.21532,0.94363,p
0.50477,0.14457,p
0.09313,0.41348,n
0.99005,0.53473,p
0.30174,0.45333,n
0.19587,0.62878,n
0.18733,0.55182,n
0.86087,0.72244,p
0.32805,0.42502,n
0.27466,0.63105,p
0.27878,0.04460,p
0.07774,0.73391,n
0.21592,0.40651,n
0.08704,0.43331,n
0.90365,0.75389,p
0.53591,0.28145,p
0.28877,0.42313,n
0.07474,0.52440,p
0.92678,0.10531,p
0.39482,0.58752,p
0.31093,0.43723,n
0.23752,0.41563,n
0.40331,0.31777,n
0.42563,0.95384,p
0.55500,0.66099,p
0.34842,0.65757,p
0.29274,0.60529,n
0.14147,0.53530,n
0.09783,0.50113,n
0.12466,0.41106,n
0.89396,0.57298,p
0.75184,0.42054,p
0.23189,0.47033,n
0.17222,0.88232,p
0.19649,0.51403,n
0.05995,0.12642,p
0.20434,0.50352,n
0.89501,0.70986,n
0.19549,0.45811,n
0.13396,0.44648,n
0.24587,0.39001,n
0.33419,0.10762,n
0.26485,0.26797,p
0.86021,0.65675,p
0.25797,0.48864,n
0.29401,0.52311,n
0.19687,0.62785,n
0.19209,0.68442,p
0.25127,0.59921,n
0.28214,0.55961,n
0.11751,0.42082,n
0.15025,0.42642,n
0.13296,0.55174,p
0.40090,0.54310,p
0.23044,0.31539,n
0.29965,0.70578,n
0.08920,0.86472,p
0.31728,0.45355,n
0.25246,0.54758,p
0.07285,0.56159,n
0.84303,0.22631,p
0.85737,0.25212,p
0.64041,0.41640,p
0.18999,0.51473,n
0.15173,0.52936,n
0.19977,0.56354,n
0.20332,0.41488,n
0.11344,0.54440,n
0.64121,0.39895,p
0.03865,0.68438,p
0.91200,0.04074,p
0.12992,0.48566,n
0.82069,0.48329,p
0.10148,0.50334,n
0.69426,0.29529,n
0.13516,0.70400,p
0.45411,0.98752,p
0.32190,0.51212,n
0.05652,0.41457,p
0.03619,0.97386,p
0.02152,0.12128,p
0.31549,0.51916,n
0.32740,0.43455,n
0.45728,0.46209,p
0.55516,0.86470,p
0.14619,0.53595,n
0.06506,0.46039,n
0.26978,0.57964,n
0.15265,0.58757,n
0.01273,0.81245,p
0.23210,0.61524,n
0.65520,0.41650,p
0.20850,0.39589,n
0.18140,0.90693,p
0.32881,0.06103,n
0.93434,0.65501,p
0.17765,0.56182,n
0.31679,0.44714,p
0.24290,0.91709,p
0.61536,0.08287,p
0.49165,0.64034,n
0.42649,0.42290,p
0.69690,0.12994,p
0.26778,0.10920,p
0.20379,0.34000,p
0.19338,0.37844,n
0.77136,0.56933,p
0.14122,0.49110,n
0.51922,0.30133,p
0.49207,0.71791,p
0.75714,0.29648,n
0.40279,0.90379,p
0.12668,0.55998,n
0.10285,0.55906,p
0.13574,0.44482,n
0.87275,0.47124,n
0.12422,0.53087,n
0.34329,0.45912,n
0.06485,0.06823,p
0.12989,0.49378,n
0.25836,0.63122,n
0.33744,0.55539,n
0.28159,0.41105,p
0.48953,0.76837,p
0.10354,0.47594,n
0.33993,0.49085,n
0.31063,0.43934,n
0.12241,0.45925,n
0.23048,0.42460,n
0.19935,0.57057,n
0.47581,0.67904,n
0.85221,0.75534,n
0.28151,0.66469,n
0.22570,0.47264,n
0.25716,0.47110,n
0.29391,0.31449,p
0.69125,0.17336,p
0.12859,0.47190,n
0.12882,0.48550,n
0.51459,0.43594,n
0.22836,0.59584,n
0.27966,0.55572,n
0.95947,0.80170,n
0.78141,0.15390,p
0.43699,0.61184,p
0.10498,0.53358,n
0.97439,0.15124,p
0.59361,0.35661,p
0.08532,0.51910,n
0.88118,0.43190,p
0.11104,0.45292,n
0.43619,0.89516,p
0.17205,0.37457,n
0.73879,0.79430,p
0.63631,0.78719,p
0.42494,0.83366,p
0.26174,0.52490,n
0.18945,0.59745,n
0.40297,0.71512,p
0.37293,0.59517,n
0.19884,0.37480,n
0.28097,0.52882,n
0.11579,0.55796,n
0.29605,0.44881,n
0.54290,0.79517,p
0.13586,0.39675,n
0.38247,0.56612,p
0.07809,0.55584,p
0.33875,0.48995,n
0.23595,0.41071,p
0.28025,0.41871,n
0.14677,0.66638,p
0.19011,0.60714,n
0.22343,0.53673,n
0.48496,0.15507,p
0.26387,0.16438,p
0.38082,0.91684,p
0.18440,0.61988,p
0.15996,0.58788,n
0.30924,0.54324,n
0.70653,0.52605,p
0.23404,0.57966,n
0.07729,0.54229,n
0.25600,0.39270,p
0.30580,0.99369,p
0.84574,0.19593,p
0.29801,0.47975,n
0.70321,0.14168,p
0.19265,0.54132,n
0.11238,0.52142,n
0.16146,0.48836,n
0.16484,0.10649,p
0.27453,0.61991,n
0.09069,0.48110,n
0.43789,0.21896,p
0.21353,0.62021,n
0.20817,0.40765,n
0.34079,0.92291,p
0.40878,0.49191,p
0.07166,0.52414,n
0.13622,0.63243,n
0.56878,0.34557,n
0.23525,0.61979,n
0.55672,0.01965,p
0.27400,0.56703,n
0.23190,0.39447,n
0.55790,0.60022,p
0.93621,0.81710,p
0.01729,0.84222,n
0.10758,0.48193,n
0.82094,0.86827,p
0.44163,0.83431,p
0.07511,0.48370,n
0.82652,0.47771,p
0.42534,0.69404,p
0.85180,0.56235,p
0.19606,0.40337,n
0.60569,0.76646,p
0.18119,0.39502,n
0.10303,0.50124,n
0.90474,0.56880,p
0.05564,0.01844,p
0.26299,0.50056,n
0.31513,0.98663,p
0.21081,0.57500,n
0.59441,0.48675,p
0.18050,0.59000,n
0.48062,0.82357,n
0.22321,0.36678,n
0.26973,0.56937,n
0.76552,0.23476,p
0.54335,0.63248,p
0.28458,0.54497,n
0.60013,0.64908,p
0.20281,0.37436,n
0.70010,0.30561,p
0.25021,0.49043,n
0.92160,0.68558,n
0.21177,0.35056,n
0.12944,0.70336,p
0.18366,0.40336,n
0.28214,0.43532,n
0.19313,0.56749,n
0.91643,0.36386,n
0.13360,0.48921,n
0.24329,0.40427,n
0.09223,0.47445,n
0.11069,0.29574,p
0.14953,0.48712,n
0.13029,0.58805,p
0.81433,0.97158,p
0.27559,0.09485,p
0.07337,0.54755,n
0.28941,0.14920,n
0.14439,0.48959,n
0.35206,0.79535,p
0.07514,0.35804,p
0.25860,0.42524,n
0.37586,0.25172,p
0.30934,0.53752,n
0.89552,0.43849,p
0.28413,0.43973,n
0.07552,0.55018,n
0.50411,0.66109,n
0.19620,0.63628,n
0.76283,0.26852,p
0.26641,0.47210,n
0.31889,0.37389,p
0.43109,0.75740,p
0.25139,0.40938,n
0.08148,0.44453,n
0.80990,0.32440,p
0.17536,0.46226,p
0.09733,0.57835,n
0.23301,0.64977,p
0.11257,0.44788,n
0.11878,0.41761,p
0.14783,0.47090,n
0.09905,0.06585,p
0.70569,0.75512,p
0.18982,0.58519,n
0.85567,0.47613,p
0.18401,0.63828,n
0.48421,0.78449,p
0.72127,0.50208,p
0.24814,0.57650,n
0.50846,0.77183,p
0.25804,0.43892,n
0.81963,0.49702,p
0.97596,0.46462,p
0.56602,0.74078,p
0.14287,0.56900,n
0.19319,0.64345,n
0.67695,0.98181,p
0.12189,0.58273,n
0.54902,0.44172,p
0.20614,0.21449,p
0.58588,0.65464,n
0.75942,0.72785,p
0.38415,0.73723,p
0.32078,0.49680,n
0.25689,0.43242,n
0.26160,0.44132,n
0.37544,0.79583,p
0.07069,0.57100,n
0.43104,0.53071,p
0.22846,0.63800,p
0.16073,0.20415,p
0.81299,0.28370,p
0.85134,0.02656,n
0.89918,0.55555,p
0.31866,0.43253,n
0.69678,0.83400,p
0.25269,0.48647,n
0.05626,0.46859,n
0.14496,0.58802,n
0.04452,0.45093,p
0.15575,0.48688,n
0.72867,0.62396,p
0.10240,0.60446,n
0.47705,0.50246,p
0.15137,0.09753,p
0.33675,0.47376,n
0.93777,0.32418,p
0.46680,0.37209,p
0.22959,0.46907,n
0.28747,0.72314,p
0.30245,0.39864,n
0.28721,0.45237,n
0.21152,0.49485,n
0.22534,0.90264,p
0.20782,0.62075,n
0.18230,0.41122,p
0.89277,0.59365,n
0.50809,0.70333,p
0.24598,0.41239,n
0.41137,0.67145,n
0.79497,0.33506,p
0.76830,0.50907,p
0.95366,0.20002,p
0.12830,0.44987,n
0.96693,0.87280,p
0.12754,0.58190,n
0.21118,0.63961,n
0.29012,0.41135,n
0.10512,0.47679,n
0.08852,0.48626,n
0.19565,0.58128,n
0.30821,0.06317,n
0.17419,0.46352,p
0.61243,0.40558,n
0.95385,0.41391,p
0.33460,0.55869,n
0.28633,0.04777,p
0.37853,0.86150,p
0.16984,0.75592,p
0.10608,0.56823,n
0.00829,0.42829,p
0.11039,0.38980,n
0.27779,0.53290,n
0.17651,0.44888,p
0.20526,0.45100,n
0.77752,0.25902,p
0.14004,0.62777,p
0.07399,0.48021,n
0.76322,0.76264,p
0.07568,0.51098,n
0.43323,0.97290,n
0.21500,0.69038,p
0.25644,0.36235,n
0.97930,0.81440,p
0.75511,0.37949,p
0.13074,0.39403,n
0.16022,0.43514,n
0.15542,0.69221,p
0.00511,0.56469,p
0.09696,0.42860,n
0.90912,0.73187,p
0.60890,0.98819,p
0.28360,0.38456,n
0.81372,0.13704,p
0.85464,0.69911,p
0.18899,0.46722,n
0.46540,0.62264,p
0.09155,0.04023,p
0.98053,0.06150,p
0.11830,0.46940,n
0.91687,0.64677,p
0.74444,0.50341,p
0.62550,0.31877,p
0.95143,0.43193,p
0.39733,0.57393,p
0.20783,0.49990,n
0.55093,0.38499,n
0.19017,0.41602,n
0.78658,0.74005,p
0.23784,0.46094,n
0.05900,0.47085,n
0.20292,0.41984,n
0.31319,0.47363,n
0.19877,0.40908,n
0.22932,0.57057,n
0.12589,0.43753,n
0.38159,0.30824,n
0.21982,0.37377,n
0.31012,0.57397,n
0.49860,0.95374,p
0.30006,0.59669,n
0.17523,0.40584,n
0.29938,0.45923,n
0.92403,0.57077,p
0.17522,0.28640,p
0.47340,0.19398,n
0.20968,0.41618,n
0.51954,0.60221,p
0.21469,0.03256,p
0.24282,0.86621,n
0.08938,0.48036,n
0.58862,0.40389,p
0.74054,0.85448,p
0.75411,0.65909,p
0.11241,0.50794,n
0.13340,0.15137,p
0.30739,0.51696,n
0.63215,0.95210,p
0.83198,0.93917,p
0.30632,0.06404,p
0.31666,0.43436,n
0.38671,0.52110,p
0.23027,0.59277,n
0.20536,0.63579,n
0.21247,0.43255,p
0.08997,0.57001,p
0.08262,0.58446,n
0.14519,0.46795,n
0.12504,0.52664,n
0.01012,0.25987,p
0.62030,0.15868,p
0.13990,0.57729,n
0.78792,0.05022,p
0.30078,0.49673,n
0.29401,0.07637,p
0.21564,0.48088,n
0.32898,0.46431,n
0.14216,0.36704,n
0.14908,0.52974,n
0.24802,0.47134,n
0.16809,0.52218,n
0.80809,0.40669,p
0.29965,0.38835,n
0.09905,0.48348,n
0.38647,0.30646,p
0.21286,0.39895,n
0.23123,0.78929,p
0.14199,0.54916,n
0.32952,0.51502,n
0.64532,0.17489,p
0.62823,0.95745,p
0.17666,0.56648,n
0.16623,0.39021,n
0.29431,0.45358,n
0.26339,0.77801,p
0.24014,0.44818,n
0.06273,0.50938,n
0.96824,0.96907,p
0.13665,0.41705,n
0.17229,0.37051,p
0.34541,0.52896,n
0.46070,0.80288,p
0.01391,0.40368,p
0.19580,0.60239,n
0.02314,0.01547,p
0.33377,0.46389,n
0.53104,0.69993,p
0.26638,0.37927,n
0.21270,0.58164,n
0.19458,0.84206,p
0.23968,0.38339,n
0.14669,0.52535,n
0.32105,0.54781,n
0.27030,0.52193,n
0.69887,0.67827,p
0.42120,0.45160,p
0.17052,0.38761,n
0.21728,0.19177,p
0.41787,0.95492,p
0.24013,0.25680,p
0.13647,0.79472,p
0.66156,0.09775,p
0.24972,0.59282,n
0.31901,0.50400,n
0.30693,0.44901,n
0.22152,0.43762,n
0.32857,0.56394,n
0.19071,0.38894,n
0.14918,0.48621,n
0.05373,0.49186,p
0.20799,0.57352,n
0.22863,0.36560,n
0.23421,0.59835,n
0.21311,0.42397,n
0.08635,0.58645,n
0.06851,0.50592,n
0.28709,0.39646,p
0.83777,0.76668,p
0.65976,0.56053,p
0.14115,0.96820,p
0.10587,0.98787,p
0.66790,0.69562,p
0.90172,0.20606,p
0.26918,0.55538,n
0.12355,0.38938,p
0.21471,0.63404,p
0.82094,0.51554,p
0.34443,0.46326,n
0.78183,0.24395,p
0.11670,0.65965,p
0.66905,0.68299,p
0.11777,0.30239,p
0.21803,0.54896,n
0.93791,0.37961,n
0.34050,0.57111,n
0.17676,0.06105,p
0.13990,0.60064,n
0.11562,0.62081,p
0.90892,0.21051,p
0.10633,0.49975,p
0.42122,0.97314,p
0.40591,0.91245,p
0.16124,0.43300,n
0.21659,0.51285,n
0.39054,0.99130,p
0.06269,0.46208,n
0.14610,0.57989,p
0.97778,0.84343,p
0.52835,0.19712,p
0.37037,0.63905,p
0.11501,0.60143,n
0.95168,0.34751,p
0.86492,0.61729,p
0.17488,0.46207,n
0.17460,0.41036,n
0.28646,0.60782,n
0.72817,0.27433,p
0.23723,0.51780,n
0.07582,0.44817,n
0.26932,0.30942,p
0.15995,0.70642,p
0.15833,0.54085,n
0.13336,0.46778,n
0.72978,0.07529,p
0.28556,0.40894,n
0.31323,0.50853,n
0.84483,0.70861,p
0.59073,0.87063,p
0.23330,0.55918,n
0.43629,0.97986,p
0.26673,0.59903,n
0.29742,0.49533,p
0.55887,0.55154,p
0.87604,0.92204,p
0.65825,0.08424,p
0.01247,0.75935,p
0.69281,0.26325,p
0.19165,0.35752,n
0.29078,0.55146,n
0.07809,0.48411,n
0.74473,0.21389,n
0.14485,0.52147,p
0.20089,0.55432,n
0.00444,0.33802,p
0.13626,0.63479,n
0.58242,0.28567,p
0.15170,0.40551,n
0.98702,0.47767,p
0.45887,0.66073,p
0.14031,0.51059,p
