@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.18937,0.55998,n
0.98805,0.51320,p
0.23886,0.51069,p
0.11368,0.52927,n
0.17237,0.43924,n
0.32193,0.32488,p
0.18072,0.58217,n
0.55527,0.42011,p
0.75477,0.99503,p
0.47169,0.86204,p
0.27302,0.87263,p
0.26752,0.57878,n
0.21063,0.52259,n
0.76016,0.60718,p
0.83945,0.88498,p
0.78178,0.58374,p
0.12756,0.54689,n
0.03620,0.21230,p
0.58935,0.04574,p
0.04832,0.30995,p
0.29306,0.41942,n
0.26927,0.44950,n
0.13036,0.63348,p
0.19884,0.61891,n
0.15837,0.55906,n
0.87979,0.94741,p
0.97308,0.29374,p
0.15617,0.40687,n
0.87152,0.77393,p
0.28097,0.46290,n
0.49182,0.97601,p
0.17045,0.49456,n
0.19231,0.78299,p
0.92752,0.46835,p
0.02352,0.16624,p
0.33248,0.40210,p
0.12238,0.47540,p
0.99228,0.27907,p
0.20968,0.51418,p
0.44301,0.10869,p
0.08017,0.47712,n
0.58554,0.03897,p
0.15701,0.38041,p
0.31056,0.89706,p
0.60774,0.21926,p
0.17388,0.38951,n
0.27393,0.38981,n
0.76757,0.06906,p
0.14863,0.37014,n
0.20361,0.45342,n
0.23604,0.59836,n
0.78443,0.25773,p
0.37492,0.62408,p
0.22476,0.74100,n
0.44581,0.37244,p
0.27504,0.62103,n
0.22342,0.39367,n
0.29878,0.57556,n
0.71555,0.78845,p
0.23841,0.75203,p
0.15445,0.36292,n
0.60263,0.41731,p
0.11417,0.57221,n
0.76466,0.46141,p
0.22003,0.61845,n
0.22410,0.41867,n
0.43536,0.37244,p
0.13313,0.64265,p
0.08722,0.46662,n
0.90796,0.32593,p
0.47165,0.97831,p
0.23080,0.74220,p
0.31086,0.83803,p
0.24380,0.60151,n
0.25728,0.59889,n
0.04110,0.55619,p
0.20169,0.50417,n
0.25300,0.63960,n
0.92335,0.61478,n
0.22150,0.70777,p
0.12692,0.59851,n
0.98342,0.93217,p
0.71993,0.03217,p
0.39012,0.65688,p
0.71893,0.21222,p
0.21062,0.52611,n
0.17310,0.37666,n
0.26838,0.47149,n
0.23410,0.39620,n
0.34125,0.25863,p
0.19798,0.61922,n
0.23690,0.24258,p
0.47872,0.82444,n
0.28914,0.44818,n
0.97652,0.37970,p
0.00718,0.06348,p
0.19552,0.57614,n
0.45162,0.40726,p
0.68675,0.86983,p
0.21614,0.50917,n
0.06635,0.19500,p
0.26450,0.40051,n
0.04076,0.23227,p
0.22927,0.74710,p
0.09933,0.58020,n
0.68205,0.37254,p
0.17897,0.46796,n
0.20848,0.51028,p
0.88554,0.36647,p
0.11093,0.60771,n
0.15561,0.61945,n
0.07227,0.17306,p
0.06983,0.57274,n
0.30884,0.56238,n
0.18531,0.48372,n
0.54830,0.09430,p
0.32230,0.49221,p
0.37972,0.86692,p
0.85615,0.82754,p
0.07329,0.56411,n
0.02077,0.06703,p
0.13190,0.53591,n
0.33534,0.53396,n
0.14061,0.59371,n
0.33678,0.13010,p
0.67198,0.12952,p
0.15597,0.60489,n
0.24622,0.56751,n
0.29162,0.41565,n
0.21921,0.43543,n
0.14913,0.53818,n
0.52253,0.83036,n
0.24713,0.91035,p
0.19686,0.56801,n
0.24419,0.40334,n
0.90052,0.59668,p
0.66986,0.03354,p
0.82447,0.39041,p
0.13089,0.94542,n
0.50554,0.87238,p
0.91633,0.12055,p
0.25872,0.04371,p
0.19028,0.44671,n
0.63157,0.90536,n
0.72939,0.20796,n
0.02312,0.07583,p
0.17701,0.45563,n
0.96132,0.45214,p
0.93918,0.87504,p
0.80266,0.39631,p
0.60765,0.62729,p
0.11728,0.45688,n
0.96949,0.06926,p
0.41483,0.65054,n
0.68278,0.33819,p
0.24373,0.58390,n
0.17855,0.59178,n
0.26722,0.57356,n
0.40627,0.76083,p
0.30460,0.46515,n
0.07377,0.56888,n
0.14715,0.11608,n
0.85177,0.02576,p
0.79063,0.74509,p
0.31194,0.44292,n
0.24541,0.51240,p
0.66257,0.98261,p
0.06531,0.45625,n
0.29619,0.71139,p
0.19368,0.37308,n
0.16496,0.56369,n
0.34120,0.42736,p
0.77955,0.09768,p
0.29439,0.39652,p
0.41480,0.10553,p
0.08137,0.79352,p
0.15675,0.36273,n
0.35483,0.74088,p
0.31356,0.41619,n
0.18491,0.57184,n
0.15701,0.43526,n
0.49768,0.75434,p
0.75301,0.07624,p
0.62620,0.28575,p
0.32414,0.47410,n
0.07596,0.52762,n
0.40153,0.28757,p
0.25522,0.61372,p
0.20847,0.38730,n
0.95772,0.36627,p
0.18088,0.97970,p
0.69455,0.06282,p
0.49425,0.99674,p
0.08822,0.41041,p
0.15224,0.12931,p
0.21926,0.26367,p
0.22225,0.53277,p
0.09448,0.52022,n
0.21678,0.47069,n
0.09710,0.58979,n
0.19467,0.98362,p
0.26590,0.42174,n
0.75478,0.09364,p
0.56479,0.73108,n
0.74315,0.39658,p
0.19267,0.69239,p
0.32152,0.46431,n
0.14350,0.96647,p
0.03110,0.33243,p
0.47402,0.60885,p
0.71188,0.42075,p
0.15379,0.35842,n
0.07647,0.21753,p
0.77455,0.90402,p
0.17758,0.54164,p
0.22896,0.58624,n
0.46647,0.57221,p
0.26374,0.59911,n
0.80809,0.28581,p
0.47997,0.50545,p
0.32284,0.88831,p
0.00985,0.43616,p
0.26141,0.49854,n
0.20664,0.48199,n
0.10758,0.82476,p
0.08438,0.56323,n
0.06540,0.23878,p
0.60601,0.98764,p
0.08434,0.54408,n
0.25240,0.59192,n
0.24216,0.74087,p
0.16241,0.08681,p
0.10143,0.44272,n
0.12548,0.49848,n
0.32388,0.45972,n
0.39205,0.32788,p
0.22816,0.37286,n
0.51819,0.97833,p
0.26610,0.37133,n
0.12127,0.47735,n
0.29332,0.59258,n
0.06284,0.52726,n
0.08292,0.41831,n
0.31735,0.45832,n
0.06051,0.48348,p
0.11789,0.58371,n
0.31898,0.60059,p
0.12466,0.50716,n
0.46961,0.88849,p
0.73783,0.04605,n
0.19901,0.39007,n
0.32864,0.27902,p
0.12613,0.39677,n
0.33567,0.36994,p
0.15282,0.41741,n
0.08318,0.45546,n
0.40020,0.50739,p
0.10872,0.50765,p
0.06023,0.40937,p
0.29902,0.49207,n
0.34864,0.75480,p
0.48764,0.53849,p
0.88040,0.60361,p
0.08969,0.33547,p
0.89226,0.47617,p
0.08472,0.86784,p
0.11547,0.51821,n
0.27576,0.19650,p
0.11419,0.59473,n
0.16562,0.53059,n
0.47733,0.37708,p
0.80776,0.11195,p
0.75112,0.97925,p
0.67972,0.44829,p
0.83251,0.91663,p
0.27424,0.39847,n
0.08348,0.54242,n
0.31979,0.47039,n
0.99773,0.81173,p
0.40925,0.64263,n
0.04487,0.51716,p
0.29581,0.60627,n
0.19465,0.56970,n
0.17321,0.83720,n
0.56305,0.58220,p
0.07022,0.52925,n
0.28390,0.85851,p
0.98971,0.35853,p
0.27744,0.52317,n
0.24041,0.54927,n
0.35924,0.63319,p
0.13333,0.47799,n
0.18743,0.58167,n
0.25914,0.10718,p
0.77737,0.91821,p
0.11647,0.39481,n
0.93745,0.53431,p
0.23562,0.41069,n
0.24075,0.49803,n
0.16022,0.52900,n
0.56144,0.72773,p
0.08694,0.52400,n
0.45606,0.73681,p
0.29520,0.54169,n
0.59803,0.25905,p
0.31798,0.17918,p
0.90939,0.11054,p
0.33958,0.50362,n
0.52584,0.98069,p
0.79174,0.62866,p
0.61428,0.36752,p
0.32725,0.74080,p
0.29559,0.47490,n
0.96065,0.22868,p
0.15494,0.62564,n
0.78755,0.79967,p
0.38171,0.80904,p
0.52019,0.65220,p
0.07934,0.53152,n
0.20707,0.61574,n
0.72901,0.99445,p
0.20681,0.95534,p
0.26567,0.58631,n
0.74934,0.85879,p
0.25472,0.46264,n
0.08450,0.43938,p
0.79639,0.00265,p
0.17018,0.37417,n
0.20412,0.58056,n
0.40097,0.95005,p
0.84187,0.66555,p
0.11105,0.56035,n
0.20274,0.84947,p
0.28829,0.58993,n
0.87537,0.12585,p
0.85879,0.73203,p
0.28846,0.83801,n
0.94681,0.07176,n
0.94600,0.12347,p
0.42813,0.91705,p
0.16269,0.58211,n
0.19512,0.35531,n
0.16161,0.45103,n
0.44175,0.60403,p
0.52229,0.97408,p
0.87113,0.16480,p
0.33058,0.45202,n
0.17053,0.45158,p
0.25687,0.40427,p
0.08577,0.52755,n
0.08269,0.54948,n
0.72496,0.30234,p
0.46745,0.10976,p
0.26222,0.53912,n
0.89328,0.76301,p
0.48302,0.27521,p
0.11417,0.41179,n
0.32497,0.45539,n
0.63766,0.10009,p
0.24074,0.46460,n
0.19773,0.61002,n
0.12761,0.44368,n
0.84779,0.87538,p
0.00770,0.47796,p
0.21451,0.92541,n
0.24135,0.47936,n
0.26870,0.48620,n
0.35628,0.75479,p
0.78445,0.39583,p
0.63106,0.90164,p
0.91512,0.93641,p
0.13505,0.60817,n
0.20384,0.42768,p
0.22506,0.64626,n
0.17413,0.39548,n
0.23757,0.57003,n
0.16534,0.58001,p
0.25000,0.08815,p
0.12514,0.49566,n
0.30491,0.11839,n
0.03238,0.91338,p
0.26843,0.48823,p
0.08933,0.18059,p
0.47808,0.50380,p
0.08857,0.51873,n
0.17895,0.46476,n
0.20649,0.31834,p
0.09851,0.02321,p
0.31631,0.50351,n
0.18600,0.27791,p
0.25371,0.57637,n
0.29533,0.52207,n
0.48368,0.10763,p
0.20819,0.45501,n
0.59798,0.70054,n
0.58560,0.21491,n
0.14688,0.55414,n
0.28848,0.43419,n
0.72335,0.14946,p
0.26862,0.41396,n
0.24724,0.54529,p
0.30421,0.56562,n
0.60700,0.11313,p
0.88446,0.40115,p
0.03780,0.91654,p
0.88612,0.87951,p
0.10344,0.58738,n
0.12309,0.41689,n
0.09450,0.51054,n
0.20222,0.43375,n
0.34564,0.81036,p
0.97662,0.37488,p
0.12920,0.54503,n
0.21720,0.51360,p
0.19730,0.40822,n
0.13160,0.42980,p
0.97408,0.32011,p
0.18638,0.57077,n
0.33765,0.15145,p
0.58873,0.61023,p
0.15734,0.40087,n
0.96872,0.00031,p
0.34100,0.46594,n
0.32992,0.47068,n
0.83251,0.93246,p
0.68389,0.16539,p
0.21928,0.47084,n
0.68838,0.10235,p
0.56534,0.03363,p
0.16591,0.44207,n
0.70309,0.08256,p
0.73761,0.10927,p
0.19063,0.73137,p
0.72489,0.54606,p
0.53718,0.10744,p
0.19113,0.38796,n
0.75177,0.79483,p
0.88313,0.42108,p
0.22766,0.44644,n
0.24045,0.61482,n
0.75215,0.97127,p
0.31498,0.53459,n
0.13627,0.49682,n
0.71174,0.71398,p
0.17469,0.47994,n
0.28316,0.46427,n
0.74529,0.05254,p
0.59523,0.98138,p
0.32416,0.64288,p
0.81233,0.67989,p
0.36764,0.51038,p
0.86665,0.59297,p
0.19115,0.51937,n
0.15899,0.17380,p
0.12152,0.57096,n
0.70189,0.09236,p
0.24873,0.36720,n
0.28284,0.41857,n
0.18217,0.28823,p
0.64447,0.29394,p
0.82042,0.03528,p
0.56707,0.59392,n
0.32675,0.56632,n
0.79359,0.62816,p
0.49948,0.08028,p
0.87086,0.40255,p
0.13086,0.51170,n
0.25796,0.62317,n
0.24066,0.57460,p
0.64191,0.95137,p
0.09564,0.51144,n
0.50207,0.14575,p
0.15740,0.59132,n
0.11326,0.57391,n
0.02661,0.14940,p
0.56467,0.77780,n
0.61902,0.01752,p
0.12364,0.44967,n
0.06311,0.49184,n
0.94535,0.76923,p
0.31402,0.53131,n
0.84813,0.55391,p
0.26470,0.53827,n
0.18858,0.46813,n
0.58935,0.60996,p
0.24069,0.49110,n
0.28362,0.45329,n
0.08754,0.50719,p
0.56275,0.30010,p
0.38626,0.53436,p
0.17858,0.59143,n
0.14898,0.48635,n
0.15561,0.40715,n
0.83269,0.00578,p
0.22649,0.23937,p
0.11982,0.40631,n
0.63932,0.78504,p
0.09412,0.57159,n
0.92062,0.35042,p
0.99758,0.40896,p
0.69988,0.01604,p
0.13397,0.41942,n
0.13108,0.60259,n
0.29329,0.55400,n
0.74349,0.11507,p
0.63076,0.88596,p
0.17554,0.18380,p
0.41974,0.04780,p
0.16235,0.18065,p
0.10855,0.55156,n
0.57108,0.06383,p
0.62321,0.96096,p
0.16630,0.24547,p
0.12308,0.42731,n
0.47875,0.65465,p
0.06318,0.48634,n
0.72228,0.70572,p
0.42088,0.53512,p
0.82461,0.24920,p
0.25997,0.54785,n
0.23843,0.45119,n
0.24415,0.49308,n
0.22838,0.63016,p
0.41251,0.95694,n
0.19679,0.58801,n
0.12893,0.57799,n
0.93099,0.58193,n
0.97784,0.31751,p
0.09480,0.97726,p
0.33918,0.54580,n
0.79414,0.47278,n
0.24312,0.37813,n
0.29449,0.51275,n
0.28729,0.43279,n
0.94038,0.32176,p
0.63764,0.04869,p
0.15116,0.40348,n
0.33379,0.36841,p
0.28420,0.54299,n
0.61441,0.95664,p
0.58653,0.14357,p
0.21580,0.71407,p
0.11972,0.52747,n
0.10470,0.48808,n
0.27937,0.46057,n
0.36847,0.99238,p
0.46191,0.17963,p
0.25409,0.48808,n
0.11945,0.56230,n
0.67464,0.43392,p
0.11539,0.45573,n
0.44793,0.60628,p
0.28730,0.62044,n
0.27231,0.22018,p
0.84701,0.19383,p
0.56595,0.48246,n
0.67278,0.43094,n
0.26219,0.06902,p
0.24804,0.94352,p
0.60539,0.47586,p
0.91751,0.11047,p
0.52758,0.86760,n
0.86836,0.45918,p
0.28442,0.15802,p
0.19298,0.35660,n
0.25477,0.37033,n
0.30466,0.49155,n
0.28996,0.21373,p
0.69777,0.42717,p
0.08194,0.54515,n
0.37271,0.62909,p
0.42608,0.92290,p
0.10531,0.38713,n
0.30324,0.53589,n
0.25859,0.81364,p
0.28786,0.55929,n
0.10699,0.55115,n
0.18188,0.35643,n
0.05458,0.51582,n
0.95186,0.59847,p
0.57578,0.43380,p
0.22393,0.58077,n
0.16560,0.17687,p
0.73551,0.86862,p
0.60554,0.95729,p
0.07970,0.49263,n
0.23834,0.73229,p
0.23857,0.48950,n
0.35324,0.20874,p
0.05938,0.47849,n
0.07143,0.80625,p
0.25329,0.57106,n
0.60425,0.87352,p
0.26703,0.05078,p
0.39350,0.25617,p
0.92086,0.85821,p
0.33363,0.79216,p
0.65254,0.71238,p
0.16729,0.38292,n
0.20612,0.60593,n
0.99712,0.68231,p
0.37262,0.18040,p
0.11305,0.47521,n
0.10793,0.41029,n
0.46639,0.83874,p
0.72772,0.58013,p
0.12892,0.44108,n
0.18280,0.59875,n
0.81303,0.91167,p
0.40065,0.57815,p
0.30959,0.45886,n
0.13909,0.39644,n
0.18006,0.81225,p
0.31134,0.49944,n
0.38212,0.84525,p
0.44226,0.74895,p
0.30666,0.26842,p
0.30264,0.39358,n
0.65544,0.24309,p
0.18152,0.69981,p
0.28093,0.49000,n
0.88988,0.04679,p
0.97679,0.08996,p
0.12937,0.44796,n
0.26228,0.43954,n
0.08754,0.59534,n
0.45116,0.53832,p
0.17391,0.49837,p
0.50422,0.79897,p
0.33863,0.46752,n
0.29872,0.44559,n
0.20002,0.39353,n
0.70555,0.91011,p
0.68521,0.93414,p
0.15091,0.38547,n
0.70715,0.37194,p
0.00924,0.35554,p
0.29340,0.49943,n
0.17922,0.46367,n
0.00827,0.51698,p
0.29179,0.43904,n
0.33530,0.49854,n
0.25275,0.57878,n
0.78640,0.26575,p
0.13538,0.31029,p
0.42081,0.37492,p
0.88215,0.45157,p
0.25668,0.51061,n
0.20737,0.55994,n
0.99364,0.42434,p
0.09200,0.60048,n
0.10814,0.78754,p
0.26278,0.53542,n
0.26075,0.62403,n
0.15802,0.57472,n
0.08380,0.30210,p
0.28935,0.56775,n
0.16090,0.56995,n
0.48050,0.56667,n
0.26884,0.57975,n
0.49620,0.93704,p
0.76459,0.41684,p
0.24782,0.93193,p
0.29595,0.45021,n
0.11118,0.38394,n
0.24613,0.41114,n
0.84211,0.50765,p
0.27227,0.67431,p
0.57485,0.15759,p
0.22448,0.45974,n
0.09950,0.53815,n
0.57852,0.76081,p
0.35784,0.09997,p
0.76063,0.19404,p
0.89375,0.74402,p
0.19152,0.55406,p
0.22055,0.54662,n
0.73106,0.27428,p
0.59041,0.75419,p
0.31900,0.46729,p
0.97696,0.25186,p
0.64157,0.59778,p
0.31284,0.57355,n
0.19728,0.45245,p
0.07559,0.41336,n
0.41740,0.84832,p
0.66295,0.55170,p
0.39728,0.90455,p
0.22594,0.54158,n
0.18856,0.39397,n
0.14014,0.38861,n
0.30695,0.54827,n
0.11067,0.57690,n
0.76834,0.60098,p
0.94131,0.82081,p
0.80342,0.80527,p
0.38703,0.43270,p
0.26500,0.39151,n
0.18202,0.39437,p
0.81001,0.59722,p
0.75494,0.36551,p
0.19371,0.88567,p
0.45484,0.30793,p
0.16739,0.47207,n
0.59264,0.90829,p
0.67788,0.05031,p
0.13524,0.45467,n
0.16465,0.38105,n
0.17803,0.55274,n
0.87826,0.92509,p
0.15126,0.53013,n
0.26377,0.59342,n
0.25473,0.63308,n
0.08501,0.58211,n
0.17456,0.48363,n
0.35751,0.12586,p
0.12461,0.53745,p
0.09584,0.47827,n
0.25897,0.50148,n
0.09807,0.59428,n
0.45229,0.65736,p
0.69015,0.98475,p
0.15323,0.42293,n
0.28607,0.47875,n
0.53195,0.71671,p
0.17377,0.04066,p
0.19376,0.91866,p
0.65924,0.83108,p
0.22848,0.62217,p
0.30231,0.55313,n
0.49987,0.83665,n
0.19196,0.37741,n
0.02326,0.62571,p
0.68125,0.72801,p
0.27981,0.50548,n
0.20616,0.44017,n
0.17388,0.31094,n
0.18461,0.50137,n
0.75912,0.91676,p
0.12880,0.45754,n
0.30095,0.59014,n
0.23113,0.39864,n
0.17299,0.57259,n
0.19832,0.48107,n
0.21648,0.47043,p
0.16291,0.39061,p
0.76469,0.58763,p
0.16579,0.42479,n
0.95550,0.32048,p
0.77744,0.18780,p
0.39657,0.53101,p
0.55015,0.59925,p
0.82034,0.29171,p
0.25460,0.43088,n
0.09478,0.43212,n
0.05322,0.51289,n
0.01430,0.15187,p
0.16470,0.37045,n
0.16015,0.52351,n
0.62674,0.61162,p
0.17010,0.76014,p
0.09654,0.53606,n
0.88607,0.49444,p
0.24870,0.45271,n
0.45794,0.46423,p
0.30928,0.51077,n
0.29205,0.37141,p
0.61902,0.73243,p
0.49769,0.35113,p
0.19074,0.50533,n
0.13817,0.39918,n
0.10570,0.52727,n
0.16643,0.39829,n
0.26857,0.28217,p
0.01609,0.42547,p
0.07162,0.46381,n
0.71736,0.02665,p
0.33031,0.46559,n
0.25200,0.62817,n
0.11028,0.61733,n
0.57732,0.30413,p
0.30611,0.70262,p
0.23249,0.38115,n
0.11549,0.41083,n
0.18069,0.64591,n
0.14086,0.06229,p
0.29106,0.58519,n
0.09888,0.51722,n
0.63846,0.79581,p
0.27881,0.50387,p
0.80954,0.49785,p
0.80828,0.68883,p
0.87611,0.12581,n
0.23570,0.45267,n
0.10718,0.36585,p
0.41154,0.07782,p
0.80616,0.93816,p
0.85595,0.05656,p
0.31163,0.51182,n
0.05870,0.47485,n
0.98884,0.98202,p
0.74446,0.69533,p
0.98918,0.60297,n
0.18732,0.48222,n
0.29230,0.20544,p
0.21649,0.39507,n
0.21631,0.37744,n
0.72162,0.87573,p
0.18151,0.56779,n
0.99220,0.99209,p
0.23921,0.52942,n
0.12179,0.88468,p
0.45128,0.01546,p
0.35048,0.71508,p
0.18391,0.37321,n
0.33977,0.54845,n
0.70761,0.77762,p
0.15033,0.49890,n
0.86823,0.18114,p
0.14309,0.48215,n
0.75588,0.28252,p
0.31028,0.03537,p
0.32794,0.44433,n
0.76651,0.16087,p
0.95185,0.88952,p
0.63267,0.58810,p
0.31438,0.49908,n
0.25161,0.57323,n
0.14460,0.40633,n
0.96687,0.05971,p
0.11541,0.62249,n
0.42562,0.24057,p
0.25903,0.59261,n
0.45846,0.60408,p
0.69052,0.68866,p
0.08603,0.43838,n
0.55042,0.63313,p
0.07688,0.08693,p
0.82013,0.63755,p
0.54880,0.30760,p
0.30139,0.47389,n
0.19890,0.37600,n
0.33895,0.18112,p
0.81139,0.30882,p
0.05857,0.54275,n
0.24223,0.38207,n
0.11437,0.56368,p
0.13268,0.52646,n
0.15339,0.48826,n
0.89243,0.07705,p
0.25647,0.53427,n
0.89289,0.06567,p
0.71982,0.45527,p
0.89541,0.77528,p
0.17342,0.43939,n
0.30944,0.59951,n
0.07598,0.55590,n
0.69445,0.57688,p
0.84099,0.98042,p
0.21928,0.72960,p
0.23644,0.53370,n
0.20925,0.59603,n
0.11582,0.70927,p
0.30287,0.42921,n
0.23114,0.49841,n
0.37225,0.67269,p
0.90409,0.82691,n
0.08119,0.58349,n
0.28880,0.43183,n
0.30068,0.58704,n
0.26953,0.42618,n
0.78693,0.43393,p
0.11477,0.56028,n
0.29968,0.39997,n
0.74259,0.85279,p
0.17822,0.17794,p
0.20846,0.39741,n
0.11645,0.11385,p
0.24563,0.52941,n
0.16389,0.54439,n
0.14736,0.38089,n
0.74609,0.47898,p
0.19237,0.47721,n
0.22427,0.45541,n
0.58045,0.21944,p
0.71045,0.87331,p
0.78464,0.39002,p
0.23376,0.38350,n
0.17187,0.41878,n
0.87065,0.31257,n
0.55495,0.02262,p
0.74288,0.78119,p
0.21719,0.61317,n
0.32265,0.58095,n
0.66111,0.90679,p
0.91172,0.81818,p
0.97965,0.60368,p
0.59184,0.10042,p
0.52083,0.88420,p
0.06931,0.53390,n
0.07659,0.44661,n
0.17960,0.94722,p
0.85455,0.60504,p
0.60666,0.27145,p
0.29941,0.52325,n
0.91956,0.44819,p
0.09203,0.39950,n
0.33628,0.19124,p
0.28470,0.92624,p
0.20054,0.35507,n
0.22159,0.63547,n
0.29394,0.46623,p
0.84058,0.77520,p
0.09348,0.33038,p
0.61888,0.63588,p
0.56985,0.35122,p
0.80037,0.15173,p
0.29549,0.40440,n
0.39709,0.10318,p
0.18246,0.55790,n
0.37596,0.20323,n
0.31107,0.48392,p
0.13546,0.50209,n
0.33899,0.45242,n
0.08312,0.86835,p
0.19234,0.55655,p
0.09306,0.53513,n
0.97630,0.99625,p
0.20478,0.49057,n
0.20975,0.51669,n
0.20539,0.58244,n
0.20033,0.60540,n
0.49846,0.95673,p
0.12707,0.62987,n
0.15219,0.55985,n
0.26210,0.62727,n
0.14564,0.44812,n
0.06740,0.56856,n
0.99925,0.53285,p
0.15893,0.48852,n
0.22516,0.55532,n
0.27609,0.47027,n
0.68337,0.19732,p
0.49527,0.83356,p
0.34631,0.45971,p
0.15540,0.36655,n
0.20671,0.53673,n
0.01896,0.04858,p
0.24816,0.48565,n
0.20058,0.26816,p
0.28062,0.62622,n
0.78405,0.36655,p
0.88779,0.12816,p
0.04076,0.93540,p
0.44297,0.85942,p
0.60591,0.20734,p
0.94180,0.68148,p
0.22946,0.50596,n
0.19422,0.42825,n
0.02745,0.52017,p
0.15140,0.50359,n
0.20734,0.47555,n
0.12479,0.47292,n
0.28586,0.59833,n
0.63465,0.04594,p
0.15415,0.39842,n
0.51656,0.57382,p
0.11309,0.48904,n
0.40713,0.00766,n
0.07078,0.50114,n
0.30368,0.47049,n
0.18654,0.38492,n
0.35472,0.12962,p
0.34540,0.48837,n
0.74093,0.25526,p
0.21657,0.59097,p
0.22678,0.32260,p
0.87069,0.89222,p
0.28910,0.39173,p
0.27887,0.00631,p
0.19144,0.48738,n
0.25068,0.44645,n
0.20371,0.58199,p
0.35885,0.53459,n
0.05912,0.50876,n
0.95450,0.46260,p
0.13187,0.78052,p
0.16274,0.54148,n
0.26758,0.57083,n
0.73986,0.62624,n
0.13111,0.03130,p
0.51251,0.02266,p
0.49307,0.73917,p
0.77568,0.43393,p
0.28178,0.40239,p
0.23494,0.41549,n
0.76817,0.27577,p
0.06854,0.50609,n
0.12239,0.60843,n
0.15053,0.59178,n
0.05675,0.96305,p
0.22572,0.45867,n
0.40652,0.29222,p
0.53942,0.48417,p
0.23054,0.53505,n
0.37914,0.90673,p
0.49612,0.86711,p
0.13103,0.46251,n
0.24334,0.30598,p
0.49897,0.72403,p
0.18239,0.58777,n
0.27410,0.43084,n
0.40139,0.83971,p
0.25771,0.55938,n
0.16955,0.42730,n
0.76607,0.07817,n
0.06554,0.47785,n
0.08843,0.40964,n
0.85610,0.94809,p
0.28311,0.61543,n
0.25639,0.45742,n
0.80425,0.92304,p
0.10141,0.41300,n
0.19148,0.47630,n
0.03128,0.90346,n
0.21550,0.77621,p
0.12355,0.49584,n
0.99420,0.02828,p
0.74657,0.17674,p
0.63625,0.21803,p
0.46457,0.48786,p
0.94046,0.66938,p
0.70921,0.46264,p
0.13181,0.57393,n
0.68865,0.24842,p
0.33143,0.97921,p
0.08772,0.57460,n
0.14452,0.70143,p
0.91396,0.28451,p
0.46463,0.68533,p
0.94058,0.18101,p
0.93128,0.68803,p
0.78670,0.24813,p
0.19839,0.57700,n
0.24591,0.24872,p
0.08929,0.46950,n
0.75962,0.11868,p
0.13196,0.45724,n
0.27442,0.45176,n
0.87558,0.18214,p
0.57677,0.67597,p
0.83526,0.96040,p
0.61286,0.72780,n
0.14984,0.40458,n
0.85510,0.94156,p
0.10322,0.57100,p
0.07446,0.49815,n
0.23479,0.08183,p
0.28582,0.49558,n
0.36854,0.79321,p
0.28815,0.78462,p
0.78171,0.77538,p
0.11639,0.43088,n
0.85651,0.93589,p
0.09439,0.67791,p
0.19540,0.39415,n
0.37692,0.13749,p
0.08777,0.59703,n
0.15920,0.59561,p
0.28089,0.64586,p
0.32880,0.51048,n
0.48387,0.72747,p
0.21260,0.42033,n
0.17229,0.55880,n
0.76698,0.53155,p
0.75844,0.28073,p
0.30194,0.77417,p
0.27853,0.37553,n
0.17399,0.61047,n
0.02461,0.21238,p
0.10135,0.54729,n
0.88177,0.94039,p
0.33575,0.90697,p
0.72517,0.24111,p
0.15567,0.13607,p
0.27928,0.21757,p
0.34604,0.52879,n
0.03126,0.24727,p
0.28433,0.19452,p
0.26214,0.36853,p
0.34656,0.47608,n
0.54162,0.95622,p
0.75287,0.96588,p
0.64999,0.85945,p
0.65145,0.84868,n
0.73223,0.80722,p
0.84389,0.88194,p
0.14955,0.68383,p
0.10063,0.55141,n
0.14553,0.96457,p
0.92921,0.10015,n
0.17861,0.16846,p
0.58428,0.84529,p
0.21277,0.80548,n
0.41565,0.47910,p
0.10454,0.58454,n
0.68547,0.05053,p
0.06083,0.58918,p
0.25272,0.50673,n
0.32755,0.48757,n
0.15253,0.41584,p
0.51653,0.06406,p
0.18694,0.52659,n
0.19757,0.37317,n
0.31349,0.56623,n
0.35487,0.95894,p
0.40779,0.77131,p
0.14483,0.52393,n
0.27245,0.52350,n
0.50570,0.97891,p
0.29548,0.48294,n
0.13622,0.60041,n
0.11187,0.48919,n
0.75008,0.68306,p
0.13435,0.46781,n
0.33925,0.51808,n
0.37549,0.24875,p
0.99101,0.14877,p
0.16861,0.29235,p
0.17560,0.63373,n
0.30950,0.60060,n
0.28455,0.49184,n
0.25519,0.55540,n
0.19379,0.77890,p
0.64210,0.19072,p
0.88864,0.54393,p
0.19486,0.41286,n
0.81291,0.91524,p
0.32192,0.48533,n
0.53040,0.40738,p
0.46941,0.14330,p
0.25967,0.46568,n
0.23048,0.59831,n
0.33189,0.56688,n
0.17134,0.91165,p
0.02273,0.17842,p
0.07902,0.41324,n
0.06856,0.37776,p
0.67401,0.31618,p
0.78825,0.80272,p
0.34851,0.83470,p
0.68960,0.07452,p
0.16539,0.14466,p
0.22860,0.48552,n
0.17451,0.64000,n
0.96211,0.53512,p
0.89844,0.97892,p
0.15315,0.79173,p
0.30698,0.53705,n
0.97422,0.93502,p
0.54296,0.03904,p
0.35557,0.37866,p
0.50003,0.56664,p
